DayCode,DayDate,Acer,Alnus,Ambrosia,Apiaceae,Artemisia,Betula,Cannabaceae,Carpinus,Castanea,Chenopodiaceae,Cichorioideae,Corylus,Cupressaceae,Cyperaceae,Ericaceae,Fabaceae,Fagus,Fraxinus,Juglans,Ligustrum,Liquidambar,Moraceae,Myricaceae,Myrtaceae,Olea,other Asteroideae,other Oleaceae,Papaveraceae,Pinaceae,Plantago,Platanus,Poaceae,Populus,Quercus,Rosaceae,Rumex,Salix,Thalictrum,Tilia,Ulmus,Urticaceae
113,Apr 23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,0806100218",0,0,0,0,0,0,"8,1699346405"
114,Apr 24,0,0,0,0,0,0,0,"1,6339869281",0,0,0,0,"11,4379084967",0,0,0,0,0,0,0,0,0,0,0,"1,6339869281",0,0,0,"3,8126361656","0,5446623094",0,0,0,"79,5206971678",0,0,0,0,0,0,"15,2505446623"
115,Apr 25,0,0,0,0,0,0,0,"2,1786492375",0,0,0,0,"28,8671023965",0,0,0,"1,0893246187",0,0,"0,5446623094",0,0,0,0,"2,1786492375",0,0,0,"0,5446623094","1,0893246187",0,0,0,"62,091503268","0,5446623094",0,0,0,0,0,"5,9912854031"
116,Apr 26,0,0,0,0,0,0,"1,6339869281",0,0,0,0,0,"48,4749455338",0,"0,5446623094",0,0,0,"1,0893246187",0,0,0,0,0,"2,1786492375",0,"0,5446623094",0,0,0,"1,0893246187",0,0,"78,9760348584",0,"0,5446623094",0,0,0,0,"14,1612200436"
117,Apr 27,0,0,0,0,0,0,0,"5,4466230937",0,"0,5446623094",0,0,"71,8954248366",0,0,0,"1,6339869281",0,"1,0893246187",0,0,0,0,0,0,0,"0,5446623094",0,"5,9912854031","2,7233115468",0,"0,5446623094",0,"188,9978213508",0,0,0,0,0,0,"18,5185185185"
118,Apr 28,0,0,0,"0,5446623094",0,0,0,"5,4466230937",0,0,0,0,"39,2156862745",0,0,"0,5446623094","2,7233115468",0,"1,0893246187",0,0,0,0,0,"1,6339869281",0,"0,5446623094",0,"6,5359477124","3,8126361656",0,"0,5446623094",0,"145,9694989107",0,0,0,0,0,0,"21,2418300654"
119,Apr 29,0,0,0,0,0,0,"1,6339869281","5,9912854031",0,0,0,0,"46,2962962963",0,0,0,"4,3572984749",0,0,0,0,0,0,0,"0,5446623094",0,"2,7233115468",0,"4,3572984749","1,0893246187",0,"1,6339869281",0,"161,7647058824",0,0,0,0,0,0,"9,8039215686"
120,Apr 30,0,0,0,0,0,0,"0,5446623094","11,9825708061",0,0,0,0,"45,7516339869",0,"0,5446623094",0,"1,0893246187",0,0,0,0,0,0,0,"2,1786492375",0,0,0,"7,6252723312","0,5446623094",0,"1,6339869281",0,"255,9912854031",0,0,0,0,0,0,"20,1525054466"
121,May 01,0,0,0,0,0,0,0,"1,0893246187",0,0,0,0,"21,7864923747",0,0,"0,5446623094","1,0893246187",0,0,0,0,0,0,0,0,0,0,0,"3,8126361656",0,0,0,0,"86,0566448802",0,0,0,0,0,0,"5,4466230937"
122,May 02,0,0,0,0,0,0,0,"1,0893246187",0,0,0,0,"20,697167756",0,0,0,"3,8126361656",0,0,0,0,0,0,0,"1,0893246187",0,"0,5446623094",0,"5,4466230937",0,0,"0,5446623094",0,"85,5119825708",0,0,0,0,0,0,"3,8126361656"
123,May 03,0,0,0,0,0,0,0,0,0,0,0,0,"3,8126361656",0,0,0,"0,5446623094",0,0,0,0,0,0,0,"1,0893246187",0,0,0,"1,0893246187",0,0,0,0,"12,5272331155",0,0,0,0,0,0,"1,0893246187"
124,May 04,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,0893246187",0,0,"0,5446623094","0,5446623094",0,0,"3,8126361656",0,0,0,0,0,0,"0,5446623094"
125,May 05,0,0,0,0,0,0,0,0,0,0,0,0,"1,0893246187",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,0893246187",0,0,0,0,"1,0893246187",0,"9,2592592593",0,0,0,0,0,0,"1,6339869281"
126,May 06,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,"1,0893246187",0,0,0,0,0,0,"0,5446623094",0,"2,7233115468",0,0,0,0,0,0,"3,8126361656"
127,May 07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,"0,5446623094"
128,May 08,0,0,0,0,0,0,0,0,0,0,0,0,"5,9912854031",0,0,0,"0,5446623094",0,0,0,0,0,0,0,"0,5446623094",0,"1,6339869281",0,"2,1786492375","0,5446623094",0,"0,5446623094",0,"9,8039215686",0,0,0,0,0,0,"3,8126361656"
129,May 09,0,0,0,0,0,0,0,0,0,0,0,0,"1,6339869281",0,0,0,0,0,0,0,0,0,0,0,"1,6339869281",0,0,0,0,0,"0,5446623094","0,5446623094",0,"0,5446623094",0,0,0,0,0,0,"1,0893246187"
130,May 10,0,0,0,0,0,0,0,0,0,0,0,0,"1,6339869281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,1786492375",0,0,0,0,0,0,"3,8126361656"
131,May 11,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,"2,1786492375",0,0,0,"0,5446623094",0,0,0,0,0,0,0,"1,0893246187",0,"0,5446623094",0,"0,5446623094",0,0,"0,5446623094",0,"8,1699346405",0,0,0,0,0,0,"2,7233115468"
132,May 12,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,"3,8126361656",0,0,0,"1,6339869281",0,0,"5,4466230937",0,"7,6252723312",0,0,0,0,0,0,"4,3572984749"
133,May 13,0,0,0,"0,5446623094",0,0,0,0,0,"1,0893246187",0,0,"3,2679738562",0,0,0,"0,5446623094",0,0,0,0,0,0,0,"8,1699346405",0,0,0,"9,8039215686","0,5446623094",0,"13,0718954248",0,"64,2701525054",0,"1,6339869281",0,0,0,0,"0,5446623094"
134,May 14,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,"0,5446623094",0,0,"1,6339869281",0,"1,6339869281",0,0,0,0,0,0,"0,5446623094"
135,May 15,0,0,0,0,0,0,0,0,0,"3,8126361656",0,0,"13,0718954248","0,5446623094",0,0,"1,6339869281",0,0,0,0,0,0,0,"56,6448801743",0,0,0,"28,3224400871",0,0,"13,0718954248",0,"22,3311546841",0,"4,9019607843",0,0,"0,5446623094",0,"1,6339869281"
136,May 16,0,0,0,0,0,0,"1,0893246187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,2679738562",0,0,0,"4,9019607843",0,0,"1,0893246187",0,"1,0893246187",0,"0,5446623094",0,0,0,0,"5,9912854031"
137,May 17,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,"4,9019607843",0,0,0,"17,9738562092","0,5446623094",0,"6,5359477124",0,"4,3572984749",0,"1,0893246187",0,0,0,0,"3,2679738562"
138,May 18,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,"0,5446623094",0,0,0,0,0,0,0,"4,9019607843",0,0,0,"5,4466230937",0,0,"2,1786492375",0,"1,6339869281",0,0,0,0,0,0,"6,5359477124"
139,May 19,0,0,0,0,0,0,0,0,0,0,0,0,"2,1786492375",0,0,0,"0,5446623094",0,0,0,0,0,0,0,"2,1786492375",0,0,0,"2,1786492375",0,0,"0,5446623094",0,"1,6339869281",0,0,0,0,0,0,"0,5446623094"
140,May 20,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,"0,5446623094",0,0,"2,1786492375",0,"1,0893246187",0,"0,5446623094",0,0,0,0,"1,0893246187"
141,May 21,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,"1,0893246187",0,0,"0,5446623094",0,"0,5446623094",0,0,0,0,0,0,"1,0893246187"
142,May 22,0,0,0,0,0,0,0,0,0,0,0,0,"1,6339869281",0,0,0,"0,5446623094",0,"0,5446623094",0,0,0,0,0,"9,8039215686",0,0,0,"19,6078431373","0,5446623094",0,"3,8126361656",0,"2,7233115468",0,"2,1786492375",0,0,0,0,"2,7233115468"
143,May 23,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,8845315904",0,"0,5446623094",0,"21,7864923747",0,0,"5,4466230937",0,"0,5446623094",0,"1,0893246187",0,0,0,0,"0,5446623094"
144,May 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"53,9215686275",0,0,0,"4,3572984749",0,0,"2,1786492375",0,"0,5446623094",0,0,0,0,0,0,0
145,May 25,0,0,0,0,0,0,0,0,0,0,0,0,"1,0893246187",0,0,0,0,0,0,0,0,0,0,0,"17,9738562092",0,0,0,"3,2679738562",0,0,"1,0893246187",0,0,0,"0,5446623094",0,0,0,0,"1,6339869281"
146,May 26,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,"1,0893246187",0,0,0,"1,6339869281",0,0,0,0,"0,5446623094",0,0,0,0,0,0,"0,5446623094"
147,May 27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,1786492375","0,5446623094",0,"0,5446623094",0,0,0,0,0,0,0,0,"0,5446623094"
148,May 28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,0893246187",0,0,0,"9,8039215686","0,5446623094",0,"0,5446623094",0,"0,5446623094",0,"1,0893246187",0,"0,5446623094",0,0,"1,0893246187"
149,May 29,0,0,0,0,0,0,0,0,0,0,0,0,"1,0893246187",0,0,0,0,0,0,0,0,0,0,0,"5,4466230937",0,0,0,"31,045751634","0,5446623094",0,"3,8126361656",0,"1,6339869281",0,"1,6339869281",0,0,0,0,"1,0893246187"
150,May 30,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,"5,4466230937",0,0,0,"29,9564270153","0,5446623094",0,"7,6252723312",0,0,0,"2,7233115468",0,0,0,0,"1,6339869281"
151,May 31,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,"4,3572984749",0,0,0,0,0,0,0,0,0,0,0,"9,8039215686",0,0,0,"31,5904139434","2,7233115468",0,"14,1612200436",0,0,0,"3,2679738562",0,0,0,0,"8,7145969499"
152,Jun 01,0,0,0,0,0,0,0,0,0,0,0,0,"1,0893246187",0,0,0,0,0,0,0,0,0,0,0,"4,3572984749",0,0,0,"39,7603485839","3,2679738562",0,"4,3572984749",0,0,0,"1,6339869281",0,0,0,0,"1,0893246187"
153,Jun 02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,"1,6339869281",0,0,"2,1786492375",0,"0,5446623094",0,0,0,0,0,0,0
154,Jun 03,0,0,0,"0,5446623094",0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,0893246187","1,0893246187",0,0,0,"0,5446623094",0,"0,5446623094",0,0,0,0,0
155,Jun 04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,1786492375",0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0
156,Jun 05,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Jun 06,0,0,0,0,0,0,0,0,0,0,0,0,"1,6339869281",0,0,0,0,0,0,0,0,0,0,0,"1,0893246187",0,0,0,0,"1,0893246187",0,"1,0893246187",0,0,0,0,0,0,0,0,"0,5446623094"
158,Jun 07,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,"1,0893246187",0,0,"1,6339869281",0,0,0,0,0,0,0,0,"1,0893246187",0,0,0,"1,0893246187","0,5446623094",0,"0,5446623094",0,"0,5446623094",0,"0,5446623094",0,0,0,0,0
159,Jun 08,0,0,0,"0,5446623094",0,0,0,0,"0,5446623094","0,5446623094",0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,"0,5446623094",0,0,0,0,0,"0,5446623094","1,0893246187",0,"2,7233115468",0,"0,5446623094",0,"1,0893246187",0,0,0,0,"2,1786492375"
160,Jun 09,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,"1,6339869281",0,0,0,0,0,0,0,0,0,0,0,"0,5446623094","1,0893246187",0,0,"1,0893246187",0,0,"1,6339869281",0,0,0,0,0,0,0,0,"5,9912854031"
161,Jun 10,0,0,0,0,0,0,"0,5446623094",0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,0893246187",0,"3,2679738562",0,0,0,"0,5446623094",0,0,0,0,"0,5446623094"
162,Jun 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,0893246187",0,"2,1786492375",0,0,0,0,0,0,0,0,"1,6339869281"
163,Jun 12,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,0893246187","0,5446623094",0,0,0,0,0,"1,6339869281",0,0,0,0,"1,0893246187"
164,Jun 13,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0
165,Jun 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,"0,5446623094"
166,Jun 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,"0,5446623094"
167,Jun 16,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,"0,5446623094","0,5446623094",0,0,0,0,0,0,0,0,0,0,"1,0893246187"
168,Jun 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,"0,5446623094"
169,Jun 18,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,"1,0893246187",0,0,0,0,0,0,0,0,"0,5446623094"
170,Jun 19,0,0,0,0,0,0,0,0,0,0,0,0,"1,0893246187",0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,"4,9019607843","2,1786492375",0,"4,9019607843",0,0,0,"5,4466230937",0,0,0,0,"2,7233115468"
171,Jun 20,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,"6,5359477124",0,0,0,0,0,0,0,0,"1,6339869281","1,0893246187",0,"2,1786492375",0,0,0,"1,6339869281",0,0,0,0,"2,1786492375"
172,Jun 21,0,0,0,"0,5446623094",0,0,0,0,"0,5446623094","1,0893246187",0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,0893246187",0,"2,1786492375",0,0,0,"0,5446623094",0,0,0,0,"3,8126361656"
173,Jun 22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,"2,1786492375"
174,Jun 23,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,"0,5446623094",0,0,0,"0,5446623094",0,0,0,0,"1,0893246187"
175,Jun 24,0,0,0,"0,5446623094",0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094","0,5446623094",0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,"1,6339869281"
176,Jun 25,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,"0,5446623094",0,0,"0,5446623094",0,0,0,0,0,0,0,0,"1,6339869281"
177,Jun 26,0,0,0,"0,5446623094",0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094","1,0893246187",0,"0,5446623094",0,0,0,0,0,0,0,0,"1,6339869281"
178,Jun 27,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0
179,Jun 28,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,Jun 29,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,"0,5446623094",0,0,0,0,0,0,0,0,"2,1786492375"
181,Jun 30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,Jul 01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Jul 02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Jul 03,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,"0,5446623094",0,0,"1,6339869281",0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,"1,6339869281",0,0,"2,1786492375",0,0,0,0,0,0,0,0,"1,0893246187"
185,Jul 04,0,0,0,"0,5446623094",0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,"1,0893246187",0,0,"1,0893246187",0,0,0,0,0,0,0,0,"0,5446623094"
186,Jul 05,0,0,0,0,0,0,0,0,0,"1,0893246187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,"1,0893246187",0,0,0,"0,5446623094",0,0,0,0,"0,5446623094"
187,Jul 06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,6339869281",0,0,0,0,0,0,0,0,0,0,0,"3,2679738562"
188,Jul 07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,0893246187","0,5446623094",0,"0,5446623094",0,0,0,0,0,0,0,0,"0,5446623094"
189,Jul 08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0
190,Jul 09,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,"0,5446623094",0,0,0,0,"1,6339869281"
191,Jul 10,0,0,0,"0,5446623094",0,0,0,0,"2,7233115468","1,0893246187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,0893246187",0,0,"1,0893246187",0,0,0,0,0,0,0,0,0
192,Jul 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094","0,5446623094",0,"0,5446623094",0,0,0,0,0,0,0,0,0
193,Jul 12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,"0,5446623094",0,0,0,0,0,0,0,0,0
194,Jul 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,6339869281",0,0,"0,5446623094",0,0,0,0,0,0,0,0,0
195,Jul 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,0893246187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,Jul 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,0893246187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,Jul 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,Jul 17,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0
199,Jul 18,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094"
200,Jul 19,0,0,0,"1,0893246187",0,0,0,0,"0,5446623094","2,1786492375",0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,"2,1786492375"
201,Jul 20,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0
202,Jul 21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0
203,Jul 22,0,0,0,"0,5446623094",0,0,0,0,"0,5446623094",0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Jul 23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094"
205,Jul 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,Jul 25,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,0893246187"
207,Jul 26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,Jul 27,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,"1,0893246187",0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0
209,Jul 28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,Jul 29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,Jul 30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0
212,Jul 31,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,"1,0893246187",0,0,0,0,0,0,0,0,"1,6339869281"
213,Aug 01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,0893246187"
214,Aug 02,0,0,0,0,0,0,0,0,0,"1,0893246187",0,0,0,0,"0,5446623094","0,5446623094",0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,0893246187"
215,Aug 03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,"1,0893246187",0,0,0,0,0,0,0,0,"1,0893246187"
216,Aug 04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,"0,5446623094"
217,Aug 05,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0
218,Aug 06,0,0,0,0,0,0,0,0,0,"1,0893246187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094"
219,Aug 07,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0
220,Aug 08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0
221,Aug 09,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,0893246187",0,0,0,0,0,0,0,0,0
222,Aug 10,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,Aug 11,0,0,"0,5446623094",0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,"0,5446623094",0,0,0,0,0,0,0,0,"1,0893246187"
224,Aug 12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,Aug 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0
226,Aug 14,0,0,"1,6339869281",0,"1,6339869281",0,0,0,0,"1,6339869281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,0893246187",0,"0,5446623094",0,0,0,0,0,0,0,0,0
227,Aug 15,0,0,"1,6339869281",0,"1,0893246187",0,"1,6339869281",0,0,"1,0893246187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0
228,Aug 16,0,0,"1,0893246187",0,0,0,"0,5446623094",0,0,"0,5446623094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5446623094",0,0,"0,5446623094",0,0,0,0,0,0,0,0,0
